#PicoHarp 300  Histogram Data			02/09/2013 15:34										
#channels per curve													
11000													
#display curve no.													
0	1	2	3	4	5								
memory block no.													
P-grnf1	P-grnf2	IRF1	IRF2	4	P_redfilter								
#ns/channel													
"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"								
Counts	Counts	Counts	Counts	Counts	Counts	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.
20	2	1	7	0	4	12.9029	72	12.9669	0	12.9103	720	12.9827	1
21	8	7	4	0	3	12.9103	57	12.9743	0	12.9176	708	12.99	0
23	9	1	6	0	3	12.9176	68	12.9816	0	12.9249	726	12.9973	0
14	8	3	6	0	2	12.9249	67	12.9889	0	12.9323	724	13.0046	0
15	7	5	3	0	1	12.9323	71	12.9963	0	12.9396	763	13.012	0
16	3	1	7	0	4	12.9396	70	13.0036	0	12.9469	701	13.0193	0
20	4	2	8	0	1	12.9469	70	13.0109	0	12.9543	763	13.0266	0
25	9	4	5	0	3	12.9543	66	13.0183	0	12.9616	733	13.034	0
18	5	1	5	0	4	12.9616	73	13.0256	0	12.9689	759	13.0413	0
13	7	0	5	0	5	12.9689	68	13.0329	0	12.9763	755	13.0486	0
21	7	3	6	0	5	12.9763	58	13.0403	0	12.9836	709	13.056	0
14	8	1	7	0	5	12.9836	73	13.0476	0	12.9909	743	13.0633	0
18	9	3	4	0	4	12.9909	57	13.0549	0	12.9983	726	13.0706	0
15	7	4	8	0	4	12.9983	64	13.0623	0	13.0056	760	13.078	0
23	9	5	6	0	5	13.0056	77	13.0696	0	13.0129	737	13.0853	0
17	9	1	7	0	4	13.0129	62	13.0769	0	13.0202	716	13.0926	0
34	10	2	9	0	3	13.0202	72	13.0842	0	13.0276	753	13.1	0
17	7	2	2	0	3	13.0276	78	13.0916	0	13.0349	740	13.1073	0
23	7	2	4	1	0	13.0349	77	13.0989	0	13.0422	719	13.1146	0
12	8	4	4	0	4	13.0422	75	13.1062	0	13.0496	722	13.1219	0
22	5	0	4	0	3	13.0496	61	13.1136	0	13.0569	719	13.1293	0
8	7	3	6	0	5	13.0569	72	13.1209	0	13.0642	718	13.1366	0
14	9	2	4	0	3	13.0642	67	13.1282	0	13.0716	761	13.1439	0
19	8	1	2	0	4	13.0716	53	13.1356	0	13.0789	697	13.1513	0
25	13	4	3	0	1	13.0789	70	13.1429	0	13.0862	659	13.1586	0
19	10	1	3	0	8	13.0862	75	13.1502	0	13.0936	733	13.1659	1
23	5	1	5	0	3	13.0936	68	13.1576	0	13.1009	758	13.1733	0
18	6	1	5	0	4	13.1009	70	13.1649	0	13.1082	715	13.1806	0
18	4	4	3	0	4	13.1082	68	13.1722	0	13.1156	653	13.1879	1
18	4	0	2	0	3	13.1156	60	13.1796	0	13.1229	724	13.1953	0
15	9	4	5	1	5	13.1229	77	13.1869	0	13.1302	678	13.2026	0
17	9	5	8	0	1	13.1302	77	13.1942	0	13.1375	685	13.2099	0
20	6	3	10	0	7	13.1375	64	13.2015	1	13.1449	707	13.2172	0
20	13	4	6	0	0	13.1449	63	13.2089	0	13.1522	687	13.2246	0
20	8	1	5	0	4	13.1522	57	13.2162	0	13.1595	706	13.2319	0
22	10	5	3	0	4	13.1595	67	13.2235	0	13.1669	691	13.2392	0
14	8	0	2	0	3	13.1669	71	13.2309	0	13.1742	653	13.2466	0
20	8	2	2	0	4	13.1742	81	13.2382	1	13.1815	707	13.2539	0
20	5	1	2	0	3	13.1815	61	13.2455	0	13.1889	671	13.2612	0
15	13	1	7	0	2	13.1889	72	13.2529	0	13.1962	697	13.2686	0
21	9	3	5	0	3	13.1962	61	13.2602	0	13.2035	632	13.2759	0
17	10	3	5	0	4	13.2035	56	13.2675	0	13.2109	716	13.2832	0
18	2	5	6	1	4	13.2109	64	13.2749	0	13.2182	698	13.2906	0
22	8	2	8	0	6	13.2182	60	13.2822	0	13.2255	682	13.2979	0
20	7	4	6	0	5	13.2255	69	13.2895	0	13.2329	661	13.3052	0
11	11	2	8	0	9	13.2329	60	13.2969	0	13.2402	663	13.3126	1
20	5	5	6	0	2	13.2402	71	13.3042	1	13.2475	640	13.3199	1
19	4	3	6	0	1	13.2475	64	13.3115	1	13.2548	717	13.3272	0
20	7	3	8	0	3	13.2548	61	13.3188	0	13.2622	649	13.3345	0
22	4	1	4	0	2	13.2622	61	13.3262	0	13.2695	733	13.3419	0
19	12	0	6	0	4	13.2695	71	13.3335	1	13.2768	686	13.3492	0
22	12	3	4	0	5	13.2768	68	13.3408	0	13.2842	669	13.3565	0
16	9	2	4	0	4	13.2842	68	13.3482	0	13.2915	670	13.3639	1
12	8	1	9	0	2	13.2915	59	13.3555	0	13.2988	633	13.3712	1
16	5	2	6	0	5	13.2988	76	13.3628	0	13.3062	686	13.3785	0
16	8	0	8	0	4	13.3062	63	13.3702	0	13.3135	677	13.3859	0
20	8	3	10	0	1	13.3135	79	13.3775	1	13.3208	643	13.3932	1
20	10	5	6	0	6	13.3208	68	13.3848	2	13.3282	671	13.4005	0
24	6	3	4	0	3	13.3282	64	13.3922	0	13.3355	625	13.4079	0
23	10	5	9	0	5	13.3355	77	13.3995	1	13.3428	650	13.4152	0
20	8	1	7	0	3	13.3428	63	13.4068	0	13.3502	675	13.4225	0
17	5	2	1	0	3	13.3502	72	13.4142	0	13.3575	620	13.4299	0
19	6	1	5	0	2	13.3575	74	13.4215	0	13.3648	640	13.4372	0
21	4	2	3	0	2	13.3648	62	13.4288	0	13.3721	625	13.4445	0
22	6	2	4	0	3	13.3721	53	13.4361	0	13.3795	658	13.4518	0
20	8	1	10	0	2	13.3795	62	13.4435	0	13.3868	653	13.4592	1
24	10	1	2	0	6	13.3868	73	13.4508	0	13.3941	660	13.4665	0
18	9	2	9	0	3	13.3941	61	13.4581	0	13.4015	607	13.4738	0
14	10	4	4	0	7	13.4015	74	13.4655	0	13.4088	636	13.4812	1
21	9	2	2	0	2	13.4088	73	13.4728	0	13.4161	660	13.4885	0
12	13	1	8	0	2	13.4161	81	13.4801	0	13.4235	652	13.4958	0
19	9	3	2	0	3	13.4235	58	13.4875	1	13.4308	605	13.5032	0
22	7	2	4	0	6	13.4308	70	13.4948	0	13.4381	606	13.5105	1
20	12	3	4	0	2	13.4381	60	13.5021	0	13.4455	655	13.5178	0
23	8	0	7	0	3	13.4455	62	13.5095	0	13.4528	695	13.5252	0
18	7	6	2	0	2	13.4528	60	13.5168	0	13.4601	647	13.5325	0
10	9	1	1	0	6	13.4601	62	13.5241	0	13.4675	654	13.5398	0
22	9	0	8	0	6	13.4675	59	13.5315	0	13.4748	606	13.5472	0
17	7	1	10	0	2	13.4748	54	13.5388	0	13.4821	615	13.5545	0
21	9	2	6	0	6	13.4821	52	13.5461	0	13.4894	633	13.5618	0
15	9	2	6	0	3	13.4894	73	13.5534	0	13.4968	618	13.5691	0
18	10	5	4	0	2	13.4968	68	13.5608	0	13.5041	588	13.5765	0
22	6	0	2	0	2	13.5041	61	13.5681	0	13.5114	608	13.5838	1
17	10	2	3	0	4	13.5114	64	13.5754	0	13.5188	608	13.5911	0
22	12	1	8	0	4	13.5188	60	13.5828	0	13.5261	622	13.5985	0
16	3	6	4	0	9	13.5261	65	13.5901	0	13.5334	584	13.6058	0
23	9	3	6	0	5	13.5334	71	13.5974	0	13.5408	581	13.6131	0
25	9	2	9	0	6	13.5408	60	13.6048	0	13.5481	623	13.6205	0
18	6	1	7	0	7	13.5481	55	13.6121	0	13.5554	600	13.6278	0
23	10	2	4	0	2	13.5554	64	13.6194	0	13.5628	628	13.6351	0
9	6	1	4	0	3	13.5628	69	13.6268	0	13.5701	634	13.6425	0
20	9	4	2	0	4	13.5701	54	13.6341	0	13.5774	635	13.6498	0
18	10	2	6	1	1	13.5774	67	13.6414	0	13.5848	602	13.6571	0
23	5	1	6	0	5	13.5848	54	13.6488	0	13.5921	588	13.6645	0
25	8	3	8	0	5	13.5921	58	13.6561	0	13.5994	588	13.6718	0
17	6	2	4	0	3	13.5994	49	13.6634	0	13.6067	636	13.6791	0
22	9	0	7	0	4	13.6067	80	13.6707	1	13.6141	608	13.6864	0
18	4	1	6	0	3	13.6141	47	13.6781	0	13.6214	602	13.6938	0
16	8	2	6	0	6	13.6214	67	13.6854	0	13.6287	650	13.7011	1
21	9	2	10	0	4	13.6287	67	13.6927	0	13.6361	583	13.7084	0
20	7	2	6	0	3	13.6361	57	13.7001	0	13.6434	602	13.7158	0
14	6	3	5	0	1	13.6434	58	13.7074	0	13.6507	659	13.7231	0
25	5	0	5	0	7	13.6507	71	13.7147	0	13.6581	595	13.7304	0
15	12	1	7	0	2	13.6581	65	13.7221	0	13.6654	577	13.7378	0
14	6	0	4	0	7	13.6654	62	13.7294	0	13.6727	615	13.7451	0
16	5	3	2	0	7	13.6727	61	13.7367	0	13.6801	609	13.7524	0
18	8	0	4	0	2	13.6801	58	13.7441	0	13.6874	648	13.7598	0
19	7	3	9	0	3	13.6874	66	13.7514	0	13.6947	580	13.7671	0
20	9	3	9	0	5	13.6947	54	13.7587	0	13.7021	604	13.7744	0
16	8	4	4	0	3	13.7021	57	13.7661	0	13.7094	623	13.7818	0
17	11	1	5	0	5	13.7094	50	13.7734	0	13.7167	560	13.7891	0
22	5	2	4	0	3	13.7167	62	13.7807	0	13.724	636	13.7964	0
30	12	0	2	0	4	13.724	42	13.788	0	13.7314	556	13.8037	0
16	8	2	9	0	3	13.7314	58	13.7954	0	13.7387	603	13.8111	0
20	8	3	5	0	5	13.7387	58	13.8027	0	13.746	616	13.8184	0
12	6	3	2	0	8	13.746	57	13.81	0	13.7534	635	13.8257	0
18	2	2	9	0	0	13.7534	59	13.8174	0	13.7607	573	13.8331	0
18	10	2	12	0	2	13.7607	46	13.8247	0	13.768	589	13.8404	0
26	9	0	4	0	2	13.768	59	13.832	0	13.7754	548	13.8477	0
18	8	1	3	0	3	13.7754	60	13.8394	0	13.7827	539	13.8551	0
24	8	6	4	0	4	13.7827	71	13.8467	0	13.79	584	13.8624	0
18	8	1	4	0	4	13.79	40	13.854	0	13.7974	553	13.8697	0
18	8	2	7	0	4	13.7974	56	13.8614	0	13.8047	574	13.8771	0
20	2	2	9	0	5	13.8047	55	13.8687	0	13.812	589	13.8844	0
19	6	1	5	0	9	13.812	50	13.876	0	13.8194	596	13.8917	0
17	4	0	7	0	5	13.8194	56	13.8834	1	13.8267	589	13.8991	0
21	8	3	2	0	3	13.8267	68	13.8907	0	13.834	582	13.9064	0
20	6	2	5	0	2	13.834	55	13.898	0	13.8413	614	13.9137	0
16	6	3	6	0	4	13.8413	60	13.9053	0	13.8487	571	13.921	0
19	7	3	7	0	4	13.8487	72	13.9127	0	13.856	601	13.9284	1
22	9	2	1	0	4	13.856	64	13.92	0	13.8633	594	13.9357	0
14	9	3	6	0	4	13.8633	53	13.9273	0	13.8707	575	13.943	0
17	6	1	6	0	9	13.8707	59	13.9347	0	13.878	617	13.9504	0
16	10	1	5	0	2	13.878	55	13.942	0	13.8853	590	13.9577	1
18	12	1	6	0	5	13.8853	55	13.9493	0	13.8927	556	13.965	0
27	10	3	5	0	6	13.8927	54	13.9567	0	13.9	539	13.9724	0
23	10	0	4	0	6	13.9	67	13.964	0	13.9073	572	13.9797	0
27	7	0	5	0	2	13.9073	54	13.9713	0	13.9147	573	13.987	1
26	6	0	5	0	3	13.9147	56	13.9787	0	13.922	533	13.9944	0
17	9	2	9	0	7	13.922	56	13.986	0	13.9293	567	14.0017	1
18	10	3	3	0	5	13.9293	56	13.9933	0	13.9367	570	14.009	0
19	9	4	6	0	3	13.9367	59	14.0007	0	13.944	567	14.0164	0
14	7	1	10	0	2	13.944	66	14.008	0	13.9513	580	14.0237	0
24	10	2	6	0	6	13.9513	52	14.0153	0	13.9586	604	14.031	0
21	8	3	4	0	4	13.9586	61	14.0226	0	13.966	524	14.0383	0
17	6	4	6	0	4	13.966	60	14.03	0	13.9733	554	14.0457	0
18	6	3	7	1	1	13.9733	54	14.0373	0	13.9806	589	14.053	0
19	12	0	4	0	3	13.9806	55	14.0446	0	13.988	574	14.0603	0
23	6	2	10	0	4	13.988	42	14.052	0	13.9953	569	14.0677	0
15	9	2	3	1	4	13.9953	41	14.0593	1	14.0026	587	14.075	0
9	5	2	6	0	2	14.0026	47	14.0666	0	14.01	547	14.0823	0
20	6	3	7	0	3	14.01	62	14.074	0	14.0173	577	14.0897	0
15	13	2	2	0	3	14.0173	77	14.0813	0	14.0246	541	14.097	0
18	7	0	3	0	3	14.0246	56	14.0886	0	14.032	557	14.1043	0
14	6	5	7	0	4	14.032	56	14.096	0	14.0393	518	14.1117	0
22	6	0	4	0	5	14.0393	57	14.1033	0	14.0466	539	14.119	0
16	11	3	4	0	2	14.0466	51	14.1106	0	14.054	584	14.1263	0
10	5	4	6	0	4	14.054	51	14.1179	0	14.0613	538	14.1337	0
15	8	1	4	0	4	14.0613	52	14.1253	0	14.0686	529	14.141	0
20	5	1	5	0	9	14.0686	52	14.1326	0	14.0759	570	14.1483	1
20	13	3	6	0	3	14.0759	59	14.1399	0	14.0833	533	14.1556	0
17	6	4	7	0	3	14.0833	59	14.1473	0	14.0906	573	14.163	0
21	3	0	5	0	3	14.0906	59	14.1546	0	14.0979	559	14.1703	0
23	8	1	7	0	5	14.0979	69	14.1619	0	14.1053	496	14.1776	0
13	4	1	5	0	4	14.1053	55	14.1693	0	14.1126	542	14.185	0
18	12	1	6	1	8	14.1126	50	14.1766	0	14.1199	562	14.1923	2
20	9	2	6	0	1	14.1199	60	14.1839	0	14.1273	527	14.1996	0
26	7	4	3	0	3	14.1273	63	14.1913	0	14.1346	522	14.207	1
23	10	0	8	0	5	14.1346	53	14.1986	0	14.1419	553	14.2143	0
13	7	4	6	0	6	14.1419	48	14.2059	0	14.1493	537	14.2216	0
16	12	0	5	0	4	14.1493	52	14.2133	0	14.1566	525	14.229	0
17	8	0	8	0	2	14.1566	46	14.2206	0	14.1639	525	14.2363	0
18	10	4	7	0	5	14.1639	63	14.2279	0	14.1713	525	14.2436	0
19	5	2	8	0	3	14.1713	56	14.2352	0	14.1786	538	14.251	0
12	6	3	7	0	9	14.1786	54	14.2426	0	14.1859	512	14.2583	0
12	8	5	8	0	1	14.1859	62	14.2499	0	14.1932	509	14.2656	0
14	6	1	3	0	7	14.1932	58	14.2572	0	14.2006	567	14.2729	0
24	13	5	2	0	4	14.2006	54	14.2646	0	14.2079	505	14.2803	0
16	4	1	6	0	4	14.2079	60	14.2719	0	14.2152	540	14.2876	0
16	8	3	7	0	2	14.2152	50	14.2792	0	14.2226	536	14.2949	0
13	11	2	8	0	5	14.2226	61	14.2866	1	14.2299	546	14.3023	0
19	8	1	4	0	2	14.2299	54	14.2939	0	14.2372	534	14.3096	0
24	10	4	4	0	3	14.2372	58	14.3012	0	14.2446	538	14.3169	0
16	8	2	3	0	4	14.2446	59	14.3086	0	14.2519	508	14.3243	0
18	9	1	8	0	3	14.2519	56	14.3159	0	14.2592	528	14.3316	1
15	9	3	5	0	3	14.2592	51	14.3232	0	14.2666	525	14.3389	0
23	6	2	7	0	3	14.2666	47	14.3306	0	14.2739	507	14.3463	0
8	11	2	11	0	4	14.2739	64	14.3379	1	14.2812	532	14.3536	0
19	8	0	6	0	2	14.2812	47	14.3452	0	14.2886	536	14.3609	1
22	9	0	5	1	8	14.2886	64	14.3525	0	14.2959	531	14.3683	0
21	8	3	5	0	2	14.2959	62	14.3599	0	14.3032	505	14.3756	0
16	3	2	9	0	3	14.3032	44	14.3672	0	14.3105	488	14.3829	1
13	5	4	6	0	7	14.3105	45	14.3745	0	14.3179	501	14.3902	0
21	9	1	5	0	3	14.3179	63	14.3819	0	14.3252	564	14.3976	0
21	10	5	6	0	6	14.3252	55	14.3892	0	14.3325	542	14.4049	0
20	6	3	4	0	3	14.3325	55	14.3965	0	14.3399	483	14.4122	0
11	11	1	5	0	5	14.3399	49	14.4039	0	14.3472	542	14.4196	0
20	9	0	2	0	3	14.3472	54	14.4112	0	14.3545	478	14.4269	0
12	4	3	5	1	5	14.3545	48	14.4185	0	14.3619	500	14.4342	0
10	7	5	4	0	4	14.3619	57	14.4259	0	14.3692	534	14.4416	0
17	11	1	5	0	7	14.3692	56	14.4332	0	14.3765	468	14.4489	0
11	4	1	5	0	5	14.3765	48	14.4405	0	14.3839	511	14.4562	0
26	9	0	3	0	4	14.3839	56	14.4479	0	14.3912	525	14.4636	1
26	9	4	6	0	2	14.3912	45	14.4552	0	14.3985	501	14.4709	0
28	12	2	5	0	6	14.3985	72	14.4625	0	14.4059	529	14.4782	0
14	16	2	1	0	2	14.4059	64	14.4698	0	14.4132	475	14.4856	0
9	10	1	6	0	3	14.4132	60	14.4772	0	14.4205	506	14.4929	0
20	6	2	3	0	1	14.4205	51	14.4845	0	14.4278	472	14.5002	0
28	4	2	3	0	4	14.4278	39	14.4918	0	14.4352	512	14.5075	0
18	4	4	5	0	5	14.4352	53	14.4992	0	14.4425	469	14.5149	0
28	10	1	4	0	2	14.4425	49	14.5065	1	14.4498	512	14.5222	0
17	17	3	5	0	3	14.4498	58	14.5138	0	14.4572	483	14.5295	0
6	8	1	3	0	7	14.4572	55	14.5212	0	14.4645	475	14.5369	0
24	6	2	6	0	5	14.4645	49	14.5285	0	14.4718	516	14.5442	1
22	11	2	3	0	5	14.4718	58	14.5358	0	14.4792	458	14.5515	0
21	6	3	3	0	7	14.4792	43	14.5432	0	14.4865	499	14.5589	0
11	6	2	6	0	5	14.4865	60	14.5505	0	14.4938	506	14.5662	0
28	12	4	4	0	8	14.4938	70	14.5578	0	14.5012	464	14.5735	0
13	7	2	5	0	4	14.5012	48	14.5652	0	14.5085	451	14.5809	0
18	7	4	6	0	6	14.5085	55	14.5725	0	14.5158	468	14.5882	0
26	8	2	4	0	3	14.5158	43	14.5798	1	14.5231	461	14.5955	0
19	6	2	2	0	3	14.5231	70	14.5871	0	14.5305	488	14.6029	2
10	2	1	5	0	5	14.5305	47	14.5945	0	14.5378	500	14.6102	0
18	8	4	3	0	2	14.5378	49	14.6018	0	14.5451	460	14.6175	0
19	10	2	5	0	2	14.5451	40	14.6091	0	14.5525	459	14.6248	0
15	9	3	2	0	3	14.5525	53	14.6165	0	14.5598	476	14.6322	0
24	13	2	9	0	4	14.5598	70	14.6238	0	14.5671	469	14.6395	0
23	6	3	2	0	6	14.5671	66	14.6311	0	14.5745	460	14.6468	0
19	11	4	12	0	7	14.5745	47	14.6385	0	14.5818	434	14.6542	0
17	8	3	6	0	3	14.5818	66	14.6458	0	14.5891	456	14.6615	0
27	7	1	7	0	6	14.5891	31	14.6531	0	14.5965	440	14.6688	0
20	6	0	2	0	4	14.5965	48	14.6605	0	14.6038	505	14.6762	1
17	11	4	5	0	3	14.6038	48	14.6678	1	14.6111	466	14.6835	0
17	16	2	9	0	6	14.6111	43	14.6751	0	14.6185	470	14.6908	0
15	4	2	4	1	2	14.6185	44	14.6825	0	14.6258	433	14.6982	0
25	10	3	3	1	4	14.6258	52	14.6898	1	14.6331	454	14.7055	0
24	10	3	2	0	0	14.6331	42	14.6971	0	14.6404	438	14.7128	1
15	15	3	5	0	3	14.6404	49	14.7044	0	14.6478	469	14.7202	0
21	4	2	5	0	7	14.6478	44	14.7118	0	14.6551	461	14.7275	0
22	6	1	5	0	3	14.6551	43	14.7191	0	14.6624	459	14.7348	0
14	13	2	4	0	2	14.6624	52	14.7264	0	14.6698	458	14.7421	0
13	7	1	5	0	3	14.6698	58	14.7338	0	14.6771	491	14.7495	0
12	8	3	3	0	4	14.6771	50	14.7411	0	14.6844	478	14.7568	0
25	9	3	6	0	1	14.6844	55	14.7484	0	14.6918	450	14.7641	0
25	5	1	6	0	4	14.6918	51	14.7558	0	14.6991	474	14.7715	0
24	8	1	2	0	4	14.6991	47	14.7631	0	14.7064	458	14.7788	0
13	8	0	6	0	4	14.7064	44	14.7704	1	14.7138	477	14.7861	0
24	7	3	9	0	1	14.7138	45	14.7778	0	14.7211	459	14.7935	0
9	11	2	6	0	3	14.7211	50	14.7851	0	14.7284	448	14.8008	0
20	5	1	6	0	4	14.7284	49	14.7924	0	14.7358	464	14.8081	0
11	9	1	5	0	4	14.7358	59	14.7998	0	14.7431	492	14.8155	0
19	8	2	6	0	7	14.7431	53	14.8071	0	14.7504	425	14.8228	0
17	7	3	4	0	6	14.7504	54	14.8144	1	14.7577	466	14.8301	0
15	7	3	7	0	3	14.7577	61	14.8217	0	14.7651	438	14.8374	0
23	4	0	6	0	1	14.7651	50	14.8291	0	14.7724	456	14.8448	0
22	9	3	4	0	8	14.7724	57	14.8364	0	14.7797	454	14.8521	0
14	6	1	6	0	0	14.7797	50	14.8437	0	14.7871	476	14.8594	0
29	7	2	5	0	3	14.7871	52	14.8511	0	14.7944	436	14.8668	0
18	7	3	3	0	2	14.7944	41	14.8584	0	14.8017	423	14.8741	0
20	8	2	10	0	6	14.8017	48	14.8657	0	14.8091	460	14.8814	0
17	10	4	4	0	3	14.8091	53	14.8731	0	14.8164	424	14.8888	0
16	9	2	8	0	3	14.8164	53	14.8804	0	14.8237	421	14.8961	0
21	9	0	7	0	5	14.8237	41	14.8877	0	14.8311	442	14.9034	0
14	11	1	3	0	4	14.8311	51	14.8951	0	14.8384	457	14.9108	0
16	5	2	6	0	3	14.8384	58	14.9024	0	14.8457	414	14.9181	0
22	12	1	6	0	4	14.8457	31	14.9097	0	14.8531	450	14.9254	0
22	4	2	5	0	3	14.8531	51	14.9171	0	14.8604	407	14.9328	0
17	6	2	3	0	4	14.8604	47	14.9244	0	14.8677	475	14.9401	0
22	6	0	3	0	4	14.8677	54	14.9317	0	14.875	416	14.9474	0
20	8	2	3	0	5	14.875	47	14.939	0	14.8824	407	14.9547	0
21	7	5	3	0	3	14.8824	41	14.9464	0	14.8897	432	14.9621	0
22	5	3	6	0	4	14.8897	38	14.9537	0	14.897	424	14.9694	0
21	7	2	4	0	5	14.897	46	14.961	1	14.9044	485	14.9767	0
21	8	2	7	0	3	14.9044	55	14.9684	0	14.9117	428	14.9841	1
16	10	3	6	0	5	14.9117	46	14.9757	0	14.919	464	14.9914	0
17	5	1	6	0	1	14.919	52	14.983	0	14.9264	408	14.9987	0
20	8	1	2	0	5	14.9264	46	14.9904	0	14.9337	426	15.0061	0
16	10	0	4	0	4	14.9337	37	14.9977	0	14.941	429	15.0134	0
25	12	2	6	0	2	14.941	49	15.005	0	14.9484	440	15.0207	0
17	8	2	2	0	4	14.9484	50	15.0124	0	14.9557	400	15.0281	1
22	13	6	3	0	3	14.9557	63	15.0197	0	14.963	415	15.0354	0
23	11	1	6	0	4	14.963	36	15.027	0	14.9704	426	15.0427	0
21	15	2	5	0	5	14.9704	44	15.0344	0	14.9777	407	15.0501	0
17	4	2	5	0	3	14.9777	50	15.0417	0	14.985	437	15.0574	1
17	6	0	9	0	7	14.985	50	15.049	0	14.9923	448	15.0647	0
19	9	5	5	0	6	14.9923	46	15.0563	0	15.0003	414	15.072	0
14	7	2	4	0	4	15.0003	52	15.0637	0	15.007	420	15.0794	0
19	8	2	3	0	3	15.007	61	15.071	0	15.0143	440	15.0867	0
26	11	2	4	0	1	15.0143	51	15.0783	0	15.0217	413	15.094	0
26	12	1	5	1	5	15.0217	44	15.0857	0	15.029	438	15.1014	0
18	4	3	6	1	2	15.029	63	15.093	0	15.0363	434	15.1087	0
19	7	0	6	0	5	15.0363	49	15.1003	0	15.0437	417	15.116	0
24	6	2	2	0	3	15.0437	41	15.1077	0	15.051	415	15.1234	0
20	9	3	5	0	3	15.051	36	15.115	0	15.0583	451	15.1307	0
16	16	1	2	0	6	15.0583	54	15.1223	0	15.0657	410	15.138	0
21	17	1	5	0	2	15.0657	40	15.1297	0	15.073	416	15.1454	0
20	10	3	10	0	2	15.073	57	15.137	0	15.0803	436	15.1527	0
24	4	2	7	0	1	15.0803	54	15.1443	0	15.0877	408	15.16	0
21	7	2	8	0	5	15.0877	52	15.1517	0	15.095	454	15.1674	2
17	3	1	11	0	3	15.095	31	15.159	0	15.1023	410	15.1747	1
29	5	2	6	0	3	15.1023	59	15.1663	0	15.1096	417	15.182	0
21	10	2	5	0	1	15.1096	39	15.1736	0	15.117	475	15.1893	1
16	4	4	6	0	3	15.117	48	15.181	0	15.1243	368	15.1967	0
18	6	1	6	0	2	15.1243	46	15.1883	0	15.1316	399	15.204	0
16	7	5	2	0	2	15.1316	47	15.1956	0	15.139	429	15.2113	1
28	10	4	2	0	3	15.139	48	15.203	0	15.1463	397	15.2187	0
23	7	1	3	0	1	15.1463	44	15.2103	0	15.1536	438	15.226	0
20	9	5	5	0	2	15.1536	42	15.2176	0	15.161	416	15.2333	0
15	6	1	4	0	6	15.161	55	15.225	0	15.1683	390	15.2407	0
18	8	2	10	0	4	15.1683	52	15.2323	1	15.1756	417	15.248	0
16	8	0	9	0	3	15.1756	47	15.2396	0	15.183	383	15.2553	0
17	3	2	6	0	2	15.183	51	15.247	0	15.1903	367	15.2627	0
24	13	1	5	0	5	15.1903	55	15.2543	0	15.1976	412	15.27	0
22	10	2	5	0	2	15.1976	43	15.2616	0	15.205	400	15.2773	0
14	7	1	8	0	3	15.205	45	15.269	0	15.2123	396	15.2847	0
27	12	3	3	0	3	15.2123	43	15.2763	0	15.2196	372	15.292	0
11	7	4	7	0	2	15.2196	38	15.2836	0	15.2269	375	15.2993	0
18	9	2	4	0	3	15.2269	50	15.2909	0	15.2343	400	15.3066	0
19	11	0	6	0	3	15.2343	41	15.2983	0	15.2416	380	15.314	0
19	9	0	7	0	2	15.2416	45	15.3056	0	15.2489	415	15.3213	0
20	10	1	6	0	4	15.2489	35	15.3129	0	15.2563	416	15.3286	1
21	8	2	8	0	2	15.2563	33	15.3203	0	15.2636	395	15.336	0
19	7	5	3	0	4	15.2636	55	15.3276	0	15.2709	424	15.3433	0
24	6	3	7	0	2	15.2709	46	15.3349	0	15.2783	340	15.3506	0
11	9	2	4	0	2	15.2783	48	15.3423	0	15.2856	373	15.358	0
19	7	3	2	0	4	15.2856	48	15.3496	0	15.2929	388	15.3653	0
18	5	2	5	0	6	15.2929	39	15.3569	2	15.3003	404	15.3726	0
20	8	1	7	0	1	15.3003	38	15.3643	0	15.3076	386	15.38	1
17	9	2	7	0	1	15.3076	48	15.3716	0	15.3149	383	15.3873	1
16	7	1	2	0	7	15.3149	53	15.3789	0	15.3223	399	15.3946	0
13	7	1	5	0	4	15.3223	35	15.3863	0	15.3296	369	15.402	0
16	5	2	8	0	1	15.3296	38	15.3936	0	15.3369	395	15.4093	0
16	9	3	5	0	6	15.3369	41	15.4009	0	15.3442	381	15.4166	0
16	4	4	4	0	0	15.3442	39	15.4082	0	15.3516	373	15.4239	0
19	9	2	7	0	4	15.3516	52	15.4156	0	15.3589	389	15.4313	0
18	11	3	4	0	2	15.3589	41	15.4229	0	15.3662	394	15.4386	0
19	9	4	5	1	3	15.3662	40	15.4302	0	15.3736	425	15.4459	0
17	6	3	7	0	4	15.3736	38	15.4376	0	15.3809	362	15.4533	0
22	8	1	6	0	2	15.3809	51	15.4449	0	15.3882	398	15.4606	0
20	10	1	3	0	6	15.3882	43	15.4522	0	15.3956	367	15.4679	0
19	8	2	4	0	6	15.3956	45	15.4596	0	15.4029	403	15.4753	0
22	5	1	9	0	6	15.4029	50	15.4669	0	15.4102	429	15.4826	0
22	7	2	3	0	6	15.4102	49	15.4742	0	15.4176	393	15.4899	0
17	9	3	3	0	5	15.4176	58	15.4816	0	15.4249	385	15.4973	0
20	9	0	5	0	3	15.4249	37	15.4889	0	15.4322	387	15.5046	0
18	10	0	6	0	2	15.4322	46	15.4962	0	15.4396	381	15.5119	0
19	8	1	11	0	7	15.4396	49	15.5036	0	15.4469	368	15.5193	1
