PicoQuant	FluoFit	4.4.0.1				
Saved	:	08/04/2011	16:20:08			
Data	Set	#0				
Decay	IRF					
t[ns]	Intens.	t[ns]	Intens.			
27.1842	13	27.2482	1			
27.1915	8	27.2555	0			
27.1988	10	27.2628	0			
27.2062	13	27.2702	0			
27.2135	10	27.2775	0			
27.2208	8	27.2848	0			
27.2282	8	27.2922	0			
27.2355	9	27.2995	1			
27.2428	13	27.3068	0			
27.2502	8	27.3141	0			
27.2575	10	27.3215	0			
27.2648	18	27.3288	0			
27.2721	8	27.3361	0			
27.2795	12	27.3435	0			
27.2868	12	27.3508	0			
27.2941	12	27.3581	0			
27.3015	15	27.3655	0			
27.3088	12	27.3728	0			
27.3161	14	27.3801	0			
27.3235	9	27.3875	0			
27.3308	3	27.3948	0			
27.3381	5	27.4021	0			
27.3455	12	27.4095	0			
27.3528	13	27.4168	0			
27.3601	9	27.4241	0			
27.3675	13	27.4314	0			
27.3748	16	27.4388	0			
27.3821	11	27.4461	0			
27.3894	14	27.4534	0			
27.3968	15	27.4608	0			
27.4041	12	27.4681	0			
27.4114	9	27.4754	0			
27.4188	13	27.4828	0			
27.4261	14	27.4901	0			
27.4334	9	27.4974	0			
27.4408	10	27.5048	0			
27.4481	17	27.5121	0			
27.4554	10	27.5194	0			
27.4628	12	27.5268	0			
27.4701	13	27.5341	0			
27.4774	14	27.5414	0			
27.4847	10	27.5487	0			
27.4921	7	27.5561	0			
27.4994	11	27.5634	0			
27.5067	11	27.5707	0			
27.5141	10	27.5781	0			
27.5214	9	27.5854	0			
27.5287	11	27.5927	0			
27.5361	9	27.6001	0			
27.5434	16	27.6074	0			
27.5507	15	27.6147	0			
27.5581	14	27.6221	0			
27.5654	15	27.6294	0			
27.5727	19	27.6367	0			
27.5801	12	27.6441	0			
27.5874	15	27.6514	0			
27.5947	14	27.6587	0			
27.602	13	27.666	1			
27.6094	13	27.6734	0			
27.6167	14	27.6807	0			
27.624	10	27.688	0			
27.6314	12	27.6954	0			
27.6387	13	27.7027	0			
27.646	10	27.71	0			
27.6534	14	27.7174	0			
27.6607	11	27.7247	0			
27.668	9	27.732	0			
27.6754	9	27.7394	0			
27.6827	6	27.7467	0			
27.69	12	27.754	0			
27.6974	8	27.7614	0			
27.7047	17	27.7687	0			
27.712	13	27.776	0			
27.7193	6	27.7833	0			
27.7267	7	27.7907	0			
27.734	10	27.798	2			
27.7413	16	27.8053	0			
27.7487	6	27.8127	0			
27.756	6	27.82	0			
27.7633	11	27.8273	0			
27.7707	7	27.8347	0			
27.778	13	27.842	1			
27.7853	12	27.8493	0			
27.7927	12	27.8567	0			
27.8	9	27.864	0			
27.8073	8	27.8713	0			
27.8147	6	27.8787	0			
27.822	11	27.886	0			
27.8293	11	27.8933	0			
27.8366	10	27.9006	0			
27.844	5	27.908	0			
27.8513	12	27.9153	0			
27.8586	10	27.9226	0			
27.866	9	27.93	1			
27.8733	6	27.9373	0			
27.8806	14	27.9446	0			
27.888	14	27.952	0			
27.8953	16	27.9593	0			
27.9026	11	27.9666	0			
27.91	10	27.974	0			
27.9173	10	27.9813	0			
27.9246	7	27.9886	0			
27.932	8	27.996	0			
27.9393	9	28.0033	0			
27.9466	9	28.0106	0			
27.9539	6	28.0179	0			
27.9613	9	28.0253	0			
27.9686	8	28.0326	0			
27.9759	12	28.0399	0			
27.9833	15	28.0473	0			
27.9906	12	28.0546	0			
27.9979	6	28.0619	0			
28.0053	8	28.0693	0			
28.0126	13	28.0766	0			
28.0199	15	28.0839	0			
28.0273	14	28.0913	1			
28.0346	19	28.0986	0			
28.0419	8	28.1059	0			
28.0493	11	28.1133	0			
28.0566	12	28.1206	0			
28.0639	10	28.1279	0			
28.0712	12	28.1352	0			
28.0786	14	28.1426	0			
28.0859	11	28.1499	0			
28.0932	16	28.1572	0			
28.1006	18	28.1646	0			
28.1079	13	28.1719	0			
28.1152	8	28.1792	0			
28.1226	19	28.1866	0			
28.1299	11	28.1939	0			
28.1372	6	28.2012	1			
28.1446	15	28.2086	0			
28.1519	18	28.2159	0			
28.1592	14	28.2232	0			
28.1666	4	28.2306	0			
28.1739	8	28.2379	0			
28.1812	9	28.2452	0			
28.1885	15	28.2525	0			
28.1959	15	28.2599	0			
28.2032	14	28.2672	0			
28.2105	14	28.2745	0			
28.2179	11	28.2819	0			
28.2252	16	28.2892	0			
28.2325	11	28.2965	0			
28.2399	14	28.3039	1			
28.2472	14	28.3112	0			
28.2545	14	28.3185	0			
28.2619	7	28.3259	0			
28.2692	7	28.3332	0			
28.2765	14	28.3405	0			
28.2839	11	28.3479	0			
28.2912	10	28.3552	0			
28.2985	8	28.3625	0			
28.3058	7	28.3698	0			
28.3132	9	28.3772	0			
28.3205	15	28.3845	0			
28.3278	11	28.3918	0			
28.3352	5	28.3992	0			
28.3425	9	28.4065	0			
28.3498	9	28.4138	0			
28.3572	11	28.4212	0			
28.3645	13	28.4285	0			
28.3718	14	28.4358	0			
28.3792	12	28.4432	0			
28.3865	12	28.4505	0			
28.3938	12	28.4578	0			
28.4012	5	28.4652	0			
28.4085	14	28.4725	0			
28.4158	9	28.4798	0			
28.4231	11	28.4871	0			
28.4305	8	28.4945	0			
28.4378	9	28.5018	0			
28.4451	5	28.5091	0			
28.4525	9	28.5165	0			
28.4598	6	28.5238	0			
28.4671	12	28.5311	0			
28.4745	5	28.5385	0			
28.4818	11	28.5458	0			
28.4891	9	28.5531	1			
28.4965	12	28.5605	0			
28.5038	10	28.5678	0			
28.5111	8	28.5751	0			
28.5185	8	28.5824	0			
28.5258	11	28.5898	0			
28.5331	9	28.5971	0			
28.5404	11	28.6044	0			
28.5478	8	28.6118	0			
28.5551	14	28.6191	0			
28.5624	10	28.6264	0			
28.5698	8	28.6338	0			
28.5771	16	28.6411	0			
28.5844	11	28.6484	0			
28.5918	9	28.6558	0			
28.5991	10	28.6631	0			
28.6064	13	28.6704	0			
28.6138	8	28.6778	0			
28.6211	11	28.6851	0			
28.6284	7	28.6924	0			
28.6358	13	28.6997	0			
28.6431	9	28.7071	0			
28.6504	13	28.7144	0			
28.6577	5	28.7217	0			
28.6651	7	28.7291	0			
28.6724	14	28.7364	0			
28.6797	9	28.7437	0			
28.6871	9	28.7511	0			
28.6944	8	28.7584	0			
28.7017	13	28.7657	1			
28.7091	6	28.7731	0			
28.7164	10	28.7804	0			
28.7237	13	28.7877	0			
28.7311	9	28.7951	0			
28.7384	12	28.8024	0			
28.7457	13	28.8097	0			
28.7531	12	28.817	0			
28.7604	6	28.8244	0			
28.7677	10	28.8317	0			
28.775	6	28.839	0			
28.7824	16	28.8464	0			
28.7897	7	28.8537	0			
28.797	11	28.861	0			
28.8044	8	28.8684	0			
28.8117	8	28.8757	1			
28.819	8	28.883	0			
28.8264	13	28.8904	0			
28.8337	13	28.8977	0			
28.841	9	28.905	0			
28.8484	7	28.9124	0			
28.8557	14	28.9197	0			
28.863	12	28.927	0			
28.8704	4	28.9343	0			
28.8777	9	28.9417	0			
28.885	11	28.949	0			
28.8923	10	28.9563	0			
28.8997	4	28.9637	0			
28.907	8	28.971	0			
28.9143	14	28.9783	0			
28.9217	13	28.9857	0			
28.929	10	28.993	0			
28.9363	12	29.0003	1			
28.9437	6	29.0077	0			
28.951	11	29.015	0			
28.9583	14	29.0223	0			
28.9657	11	29.0297	0			
28.973	12	29.037	0			
28.9803	11	29.0443	0			
28.9877	7	29.0516	0			
28.995	12	29.059	0			
29.0023	15	29.0663	0			
29.0096	14	29.0736	0			
29.017	7	29.081	0			
29.0243	10	29.0883	0			
29.0316	8	29.0956	0			
29.039	19	29.103	0			
29.0463	13	29.1103	0			
29.0536	13	29.1176	0			
29.061	11	29.125	0			
29.0683	12	29.1323	0			
29.0756	12	29.1396	0			
29.083	8	29.147	0			
29.0903	11	29.1543	0			
29.0976	10	29.1616	0			
29.1049	16	29.1689	0			
29.1123	13	29.1763	0			
29.1196	9	29.1836	0			
29.1269	13	29.1909	0			
29.1343	15	29.1983	0			
29.1416	15	29.2056	1			
29.1489	15	29.2129	0			
29.1563	16	29.2203	0			
29.1636	10	29.2276	0			
29.1709	5	29.2349	0			
29.1783	12	29.2423	0			
29.1856	11	29.2496	0			
29.1929	8	29.2569	0			
29.2003	7	29.2643	0			
29.2076	9	29.2716	0			
29.2149	12	29.2789	0			
29.2222	14	29.2862	0			
29.2296	11	29.2936	0			
29.2369	13	29.3009	0			
29.2442	10	29.3082	0			
29.2516	7	29.3156	0			
29.2589	14	29.3229	0			
29.2662	15	29.3302	0			
29.2736	10	29.3376	0			
29.2809	12	29.3449	0			
29.2882	10	29.3522	0			
29.2956	12	29.3596	0			
29.3029	17	29.3669	0			
29.3102	11	29.3742	0			
29.3176	9	29.3816	0			
29.3249	10	29.3889	0			
29.3322	8	29.3962	0			
29.3395	10	29.4035	1			
29.3469	6	29.4109	0			
29.3542	14	29.4182	0			
29.3615	13	29.4255	0			
29.3689	8	29.4329	0			
29.3762	6	29.4402	0			
29.3835	11	29.4475	0			
29.3909	10	29.4549	0			
29.3982	9	29.4622	0			
29.4055	5	29.4695	1			
29.4129	12	29.4769	0			
29.4202	15	29.4842	0			
29.4275	6	29.4915	0			
29.4349	5	29.4989	0			
29.4422	8	29.5062	0			
29.4495	19	29.5135	0			
29.4568	12	29.5208	0			
29.4642	11	29.5282	0			
29.4715	9	29.5355	0			
29.4788	6	29.5428	0			
29.4862	11	29.5502	0			
29.4935	9	29.5575	0			
29.5008	14	29.5648	0			
29.5082	2	29.5722	0			
29.5155	8	29.5795	0			
29.5228	7	29.5868	1			
29.5302	16	29.5942	1			
29.5375	8	29.6015	0			
29.5448	10	29.6088	0			
29.5522	18	29.6162	0			
29.5595	15	29.6235	0			
29.5668	6	29.6308	0			
29.5741	14	29.6381	0			
29.5815	8	29.6455	0			
29.5888	8	29.6528	0			
29.5961	12	29.6601	0			
29.6035	10	29.6675	0			
29.6108	6	29.6748	0			
29.6181	8	29.6821	0			
29.6255	8	29.6895	0			
29.6328	9	29.6968	0			
29.6401	9	29.7041	0			
29.6475	9	29.7115	0			
29.6548	16	29.7188	0			
29.6621	9	29.7261	0			
29.6695	8	29.7335	0			
29.6768	9	29.7408	0			
29.6841	8	29.7481	0			
29.6914	10	29.7554	0			
29.6988	6	29.7628	0			
29.7061	12	29.7701	0			
29.7134	11	29.7774	0			
29.7208	6	29.7848	0			
29.7281	9	29.7921	0			
29.7354	7	29.7994	0			
29.7428	7	29.8068	0			
29.7501	8	29.8141	0			
29.7574	5	29.8214	0			
29.7648	6	29.8288	0			
29.7721	11	29.8361	0			
29.7794	6	29.8434	1			
29.7868	7	29.8508	0			
29.7941	4	29.8581	0			
29.8014	3	29.8654	0			
29.8087	6	29.8727	0			
29.8161	1	29.8801	0			
29.8234	6	29.8874	0			
29.8307	7	29.8947	0			
29.8381	5	29.9021	0			
29.8454	7	29.9094	0			
29.8527	5	29.9167	0			
29.8601	7	29.9241	0			
29.8674	8	29.9314	0			
29.8747	4	29.9387	1			
29.8821	5	29.9461	0			
29.8894	8	29.9534	0			
29.8967	5	29.9607	0			
29.9041	7	29.9681	0			
29.9114	5	29.9754	0			
29.9187	5	29.9827	0			
29.926	9	30.0091	0			
29.9334	6	30.0026	0			
29.9407	8	30.0047	0			
29.948	7	30.012	0			
29.9554	12	30.0194	0			
29.9627	3	30.0267	0			
29.97	8	30.034	0			
29.9774	3	30.0414	0			
29.9847	6	30.0487	0			
30.0071	6	30.056	0			
30.0006	7	30.0634	0			
30.0067	5	30.0707	0			
30.014	7	30.078	0			
