PicoQuant	FluoFit	4.4.0.1				
Saved	:	08/04/2011	16:23:43			
Model:	Exp.	[Reconv.]	(Exponential)			
t[ns]	Intens.	t[ns]	Intens.			
19.8163	125	19.8887	0			
19.8236	134	19.896	0			
19.831	139	19.9033	0			
19.8383	124	19.9107	0			
19.8456	103	19.918	0			
19.8529	106	19.9253	0			
19.8603	138	19.9326	0			
19.8676	152	19.94	0			
19.8749	143	19.9473	0			
19.8823	118	19.9546	0			
19.8896	139	19.962	0			
19.8969	125	19.9693	0			
19.9043	132	19.9766	0			
19.9116	112	19.984	0			
19.9189	107	20.0087	0			
19.9263	130	20.0014	0			
19.9336	110	20.006	0			
19.9409	121	20.0133	0			
19.9483	104	20.0206	0			
19.9556	121	20.028	0			
19.9629	123	20.0353	0			
19.9702	109	20.0426	0			
19.9776	133	20.0499	0			
19.9849	134	20.0573	0			
20.0078	122	20.0646	0			
20.0004	131	20.0719	0			
20.0069	140	20.0793	0			
20.0142	127	20.0866	1			
20.0216	126	20.0939	1			
20.0289	129	20.1013	0			
20.0362	107	20.1086	0			
20.0436	111	20.1159	0			
20.0509	119	20.1233	0			
20.0582	135	20.1306	0			
20.0656	121	20.1379	0			
20.0729	116	20.1453	0			
20.0802	129	20.1526	0			
20.0875	116	20.1599	0			
20.0949	123	20.1672	0			
20.1022	107	20.1746	0			
20.1095	118	20.1819	0			
20.1169	120	20.1892	0			
20.1242	121	20.1966	0			
20.1315	129	20.2039	0			
20.1389	144	20.2112	0			
20.1462	140	20.2186	0			
20.1535	112	20.2259	0			
20.1609	129	20.2332	0			
20.1682	134	20.2406	0			
20.1755	125	20.2479	0			
20.1829	133	20.2552	0			
20.1902	132	20.2626	0			
20.1975	115	20.2699	0			
20.2048	111	20.2772	0			
20.2122	114	20.2845	0			
20.2195	133	20.2919	1			
20.2268	125	20.2992	0			
20.2342	100	20.3065	0			
20.2415	146	20.3139	0			
20.2488	121	20.3212	0			
20.2562	113	20.3285	0			
20.2635	109	20.3359	0			
20.2708	112	20.3432	0			
20.2782	117	20.3505	0			
20.2855	109	20.3579	0			
20.2928	107	20.3652	0			
20.3002	117	20.3725	0			
20.3075	113	20.3799	0			
20.3148	108	20.3872	2			
20.3221	120	20.3945	0			
20.3295	124	20.4018	0			
20.3368	103	20.4092	0			
20.3441	121	20.4165	0			
20.3515	120	20.4238	0			
20.3588	129	20.4312	0			
20.3661	109	20.4385	0			
20.3735	113	20.4458	0			
20.3808	109	20.4532	0			
20.3881	112	20.4605	0			
20.3955	100	20.4678	0			
20.4028	136	20.4752	0			
20.4101	95	20.4825	0			
20.4175	109	20.4898	0			
20.4248	115	20.4972	0			
20.4321	97	20.5045	0			
20.4394	132	20.5118	0			
20.4468	128	20.5191	0			
20.4541	96	20.5265	0			
20.4614	114	20.5338	0			
20.4688	115	20.5411	0			
20.4761	104	20.5485	0			
20.4834	103	20.5558	0			
20.4908	99	20.5631	0			
20.4981	124	20.5705	0			
20.5054	110	20.5778	0			
20.5128	89	20.5851	0			
20.5201	101	20.5925	0			
20.5274	117	20.5998	0			
20.5348	110	20.6071	0			
20.5421	96	20.6145	0			
20.5494	105	20.6218	0			
20.5567	114	20.6291	0			
20.5641	107	20.6364	0			
20.5714	110	20.6438	0			
20.5787	110	20.6511	0			
20.5861	113	20.6584	0			
20.5934	108	20.6658	0			
20.6007	112	20.6731	0			
20.6081	116	20.6804	0			
20.6154	127	20.6878	0			
20.6227	87	20.6951	0			
20.6301	110	20.7024	0			
20.6374	116	20.7098	1			
20.6447	95	20.7171	0			
20.6521	108	20.7244	0			
20.6594	127	20.7318	0			
20.6667	116	20.7391	0			
20.674	105	20.7464	0			
20.6814	126	20.7537	0			
20.6887	111	20.7611	0			
20.696	93	20.7684	0			
20.7034	113	20.7757	0			
20.7107	117	20.7831	0			
20.718	92	20.7904	0			
20.7254	116	20.7977	0			
20.7327	105	20.8051	0			
20.74	93	20.8124	0			
20.7474	102	20.8197	1			
20.7547	106	20.8271	0			
20.762	94	20.8344	0			
20.7694	83	20.8417	0			
20.7767	98	20.8491	0			
20.784	98	20.8564	0			
20.7913	96	20.8637	0			
20.7987	107	20.871	0			
20.806	110	20.8784	0			
20.8133	100	20.8857	0			
20.8207	91	20.893	0			
20.828	95	20.9004	0			
20.8353	110	20.9077	0			
20.8427	106	20.915	0			
20.85	109	20.9224	0			
20.8573	100	20.9297	1			
20.8647	97	20.937	1			
20.872	99	20.9444	0			
20.8793	106	20.9517	0			
20.8867	105	20.959	0			
20.894	95	20.9664	0			
20.9013	104	20.9737	0			
20.9086	110	20.981	0			
20.916	99	20.9883	1			
20.9233	104	20.9957	0			
20.9306	89	21.003	0			
20.938	115	21.0103	0			
20.9453	121	21.0177	0			
20.9526	78	21.025	0			
20.96	106	21.0323	0			
20.9673	98	21.0397	0			
20.9746	99	21.047	0			
20.982	105	21.0543	0			
20.9893	111	21.0617	0			
20.9966	105	21.069	0			
21.0039	105	21.0763	0			
21.0113	117	21.0837	0			
21.0186	102	21.091	0			
21.0259	94	21.0983	0			
21.0333	109	21.1056	2			
21.0406	102	21.113	0			
21.0479	113	21.1203	0			
21.0553	104	21.1276	0			
21.0626	111	21.135	0			
21.0699	109	21.1423	0			
21.0773	86	21.1496	0			
21.0846	97	21.157	0			
21.0919	96	21.1643	0			
21.0993	99	21.1716	0			
21.1066	88	21.179	0			
21.1139	91	21.1863	0			
21.1212	98	21.1936	0			
21.1286	100	21.2009	0			
21.1359	98	21.2083	0			
21.1432	98	21.2156	0			
21.1506	90	21.2229	0			
21.1579	80	21.2303	1			
21.1652	104	21.2376	0			
21.1726	90	21.2449	0			
21.1799	125	21.2523	0			
21.1872	102	21.2596	1			
21.1946	92	21.2669	0			
21.2019	94	21.2743	0			
21.2092	97	21.2816	0			
21.2166	83	21.2889	0			
21.2239	82	21.2963	0			
21.2312	106	21.3036	0			
21.2385	107	21.3109	0			
21.2459	94	21.3182	0			
21.2532	97	21.3256	0			
21.2605	93	21.3329	0			
21.2679	98	21.3402	0			
21.2752	90	21.3476	0			
21.2825	101	21.3549	1			
21.2899	80	21.3622	0			
21.2972	106	21.3696	0			
21.3045	90	21.3769	0			
21.3119	94	21.3842	0			
21.3192	97	21.3916	0			
21.3265	99	21.3989	0			
21.3339	82	21.4062	0			
21.3412	99	21.4136	0			
21.3485	92	21.4209	0			
21.3558	88	21.4282	0			
21.3632	98	21.4355	0			
21.3705	98	21.4429	0			
21.3778	106	21.4502	0			
21.3852	86	21.4575	0			
21.3925	88	21.4649	0			
21.3998	91	21.4722	0			
21.4072	85	21.4795	0			
21.4145	78	21.4869	0			
21.4218	96	21.4942	1			
21.4292	86	21.5015	0			
21.4365	97	21.5089	0			
21.4438	80	21.5162	0			
21.4512	95	21.5235	0			
21.4585	95	21.5309	0			
21.4658	84	21.5382	0			
21.4731	98	21.5455	0			
21.4805	74	21.5528	0			
21.4878	62	21.5602	0			
21.4951	75	21.5675	0			
21.5025	82	21.5748	0			
21.5098	87	21.5822	0			
21.5171	83	21.5895	0			
21.5245	90	21.5968	0			
21.5318	105	21.6042	0			
21.5391	88	21.6115	0			
21.5465	91	21.6188	0			
21.5538	86	21.6262	0			
21.5611	96	21.6335	0			
21.5685	76	21.6408	0			
21.5758	66	21.6482	0			
21.5831	82	21.6555	0			
21.5904	75	21.6628	0			
21.5978	84	21.6701	0			
21.6051	82	21.6775	0			
21.6124	77	21.6848	0			
21.6198	79	21.6921	0			
21.6271	81	21.6995	0			
21.6344	87	21.7068	0			
21.6418	86	21.7141	0			
21.6491	77	21.7215	0			
21.6564	86	21.7288	0			
21.6638	75	21.7361	0			
21.6711	110	21.7435	1			
21.6784	79	21.7508	0			
21.6858	101	21.7581	0			
21.6931	88	21.7655	0			
21.7004	89	21.7728	0			
21.7077	79	21.7801	0			
21.7151	88	21.7874	0			
21.7224	106	21.7948	0			
21.7297	76	21.8021	0			
21.7371	84	21.8094	1			
21.7444	69	21.8168	1			
21.7517	91	21.8241	0			
21.7591	73	21.8314	0			
21.7664	94	21.8388	0			
21.7737	88	21.8461	0			
21.7811	94	21.8534	0			
21.7884	86	21.8608	0			
21.7957	78	21.8681	0			
21.8031	93	21.8754	0			
21.8104	95	21.8828	1			
21.8177	78	21.8901	0			
21.825	91	21.8974	0			
21.8324	89	21.9047	0			
21.8397	82	21.9121	0			
21.847	78	21.9194	0			
21.8544	79	21.9267	0			
21.8617	85	21.9341	0			
21.869	81	21.9414	0			
21.8764	92	21.9487	0			
21.8837	103	21.9561	0			
21.891	90	21.9634	0			
21.8984	82	21.9707	0			
21.9057	79	21.9781	1			
21.913	90	21.9854	0			
21.9204	64	21.9927	0			
21.9277	73	22.0001	1			
21.935	91	22.0074	0			
21.9423	76	22.0147	0			
21.9497	68	22.022	0			
21.957	83	22.0294	1			
21.9643	79	22.0367	0			
21.9717	82	22.044	0			
21.979	82	22.0514	0			
21.9863	75	22.0587	0			
21.9937	86	22.066	0			
22.001	82	22.0734	0			
22.0083	85	22.0807	0			
22.0157	79	22.088	0			
22.023	74	22.0954	0			
22.0303	82	22.1027	0			
22.0377	85	22.11	0			
22.045	77	22.1174	0			
22.0523	89	22.1247	0			
22.0596	72	22.132	1			
22.067	82	22.1393	0			
22.0743	74	22.1467	0			
22.0816	72	22.154	0			
22.089	56	22.1613	0			
22.0963	87	22.1687	0			
22.1036	73	22.176	0			
22.111	82	22.1833	0			
22.1183	75	22.1907	1			
22.1256	73	22.198	0			
22.133	88	22.2053	0			
22.1403	89	22.2127	0			
22.1476	59	22.22	0			
22.155	73	22.2273	0			
22.1623	77	22.2347	0			
22.1696	65	22.242	0			
22.1769	83	22.2493	0			
22.1843	89	22.2566	1			
22.1916	78	22.264	0			
22.1989	69	22.2713	0			
22.2063	68	22.2786	0			
22.2136	85	22.286	0			
22.2209	92	22.2933	0			
22.2283	74	22.3006	1			
22.2356	82	22.308	0			
22.2429	82	22.3153	0			
22.2503	71	22.3226	0			
22.2576	61	22.33	0			
22.2649	92	22.3373	0			
22.2723	78	22.3446	0			
22.2796	88	22.352	0			
22.2869	78	22.3593	0			
22.2942	83	22.3666	0			
22.3016	76	22.3739	0			
22.3089	74	22.3813	0			
22.3162	89	22.3886	0			
22.3236	69	22.3959	0			
22.3309	73	22.4033	0			
22.3382	68	22.4106	0			
22.3456	92	22.4179	1			
22.3529	92	22.4253	0			
22.3602	79	22.4326	0			
22.3676	91	22.4399	0			
22.3749	63	22.4473	0			
22.3822	60	22.4546	0			
22.3896	74	22.4619	0			
22.3969	61	22.4693	0			
22.4042	68	22.4766	0			
22.4115	58	22.4839	0			
22.4189	85	22.4912	0			
22.4262	74	22.4986	0			
22.4335	71	22.5059	0			
22.4409	97	22.5132	0			
22.4482	71	22.5206	0			
22.4555	77	22.5279	0			
22.4629	85	22.5352	0			
22.4702	75	22.5426	0			
22.4775	73	22.5499	0			
22.4849	73	22.5572	0			
22.4922	67	22.5646	0			
22.4995	92	22.5719	0			
22.5069	65	22.5792	0			
22.5142	70	22.5866	0			
22.5215	66	22.5939	0			
22.5288	62	22.6012	0			
22.5362	58	22.6085	0			
22.5435	61	22.6159	0			
22.5508	57	22.6232	0			
22.5582	63	22.6305	0			
22.5655	78	22.6379	0			
22.5728	72	22.6452	0			
22.5802	56	22.6525	0			
22.5875	59	22.6599	0			
22.5948	76	22.6672	0			
22.6022	83	22.6745	0			
22.6095	74	22.6819	0			
22.6168	68	22.6892	0			
22.6241	82	22.6965	0			
22.6315	57	22.7039	1			
22.6388	69	22.7112	0			
22.6461	59	22.7185	0			
22.6535	63	22.7258	0			
22.6608	61	22.7332	0			
22.6681	74	22.7405	0			
22.6755	64	22.7478	0			
22.6828	70	22.7552	1			
22.6901	66	22.7625	0			
22.6975	55	22.7698	0			
22.7048	56	22.7772	0			
22.7121	74	22.7845	0			
22.7195	73	22.7918	0			
22.7268	62	22.7992	0			
22.7341	59	22.8065	0			
22.7414	68	22.8138	0			
22.7488	89	22.8211	0			
22.7561	53	22.8285	1			
22.7634	71	22.8358	0			
22.7708	78	22.8431	0			
22.7781	76	22.8505	0			
22.7854	73	22.8578	0			
22.7928	62	22.8651	0			
22.8001	65	22.8725	0			
22.8074	72	22.8798	0			
22.8148	72	22.8871	0			
22.8221	61	22.8945	0			
22.8294	95	22.9018	0			
22.8368	59	22.9091	0			
22.8441	71	22.9165	0			
22.8514	63	22.9238	0			
22.8587	67	22.9311	0			
22.8661	72	22.9384	0			
22.8734	71	22.9458	0			
22.8807	78	22.9531	0			
22.8881	76	22.9604	0			
22.8954	61	22.9678	1			
22.9027	62	22.9751	1			
22.9101	81	22.9824	1			
22.9174	70	22.9898	0			
22.9247	72	22.9971	1			
22.9321	69	23.0044	0			
22.9394	57	23.0118	0			
22.9467	56	23.0191	0			
22.9541	73	23.0264	0			
22.9614	66	23.0338	0			
22.9687	62	23.0411	0			
22.976	60	23.0484	0			
22.9834	57	23.0557	0			
22.9907	62	23.0631	0			
22.998	61	23.0704	0			
23.0054	58	23.0777	0			
23.0127	64	23.0851	0			
23.02	71	23.0924	1			
23.0274	67	23.0997	0			
23.0347	63	23.1071	0			
23.042	60	23.1144	0			
23.0494	72	23.1217	0			
23.0567	69	23.1291	0			
23.064	70	23.1364	0			
23.0714	63	23.1437	0			
23.0787	59	23.1511	0			
23.086	68	23.1584	0			
23.0933	54	23.1657	2			
23.1007	65	23.173	0			
23.108	64	23.1804	0			
23.1153	70	23.1877	0			
23.1227	69	23.195	0			
23.13	79	23.2024	0			
23.1373	71	23.2097	1			
23.1447	58	23.217	0			
23.152	72	23.2244	0			
23.1593	61	23.2317	0			
23.1667	72	23.239	0			
23.174	74	23.2464	0			
23.1813	61	23.2537	0			
23.1887	69	23.261	0			
23.196	58	23.2684	0			
23.2033	58	23.2757	0			
23.2106	43	23.283	0			
23.218	61	23.2903	0			
23.2253	57	23.2977	0			
23.2326	67	23.305	0			
23.24	68	23.3123	0			
23.2473	61	23.3197	0			
23.2546	76	23.327	0			
23.262	72	23.3343	0			
23.2693	66	23.3417	0			
23.2766	55	23.349	0			
23.284	75	23.3563	0			
23.2913	80	23.3637	0			
23.2986	55	23.371	0			
23.306	56	23.3783	0			
23.3133	67	23.3857	0			
23.3206	68	23.393	0			
23.3279	68	23.4003	1			
23.3353	72	23.4076	1			
23.3426	51	23.415	0			
23.3499	61	23.4223	0			
23.3573	56	23.4296	0			
23.3646	70	23.437	0			
23.3719	72	23.4443	0			
23.3793	67	23.4516	0			
23.3866	55	23.459	0			
23.3939	55	23.4663	0			
23.4013	63	23.4736	0			
23.4086	60	23.481	0			
23.4159	68	23.4883	0			
23.4233	64	23.4956	0			
23.4306	70	23.503	0			
23.4379	65	23.5103	0			
23.4452	52	23.5176	0			
23.4526	49	23.5249	0			
23.4599	63	23.5323	0			
23.4672	67	23.5396	0			
23.4746	50	23.5469	0			
23.4819	60	23.5543	0			
23.4892	59	23.5616	0			
23.4966	53	23.5689	0			
23.5039	65	23.5763	0			
23.5112	64	23.5836	0			
23.5186	56	23.5909	0			
23.5259	65	23.5983	0			
23.5332	46	23.6056	1			
23.5406	59	23.6129	0			
23.5479	67	23.6203	0			
23.5552	66	23.6276	0			
23.5625	59	23.6349	0			
23.5699	52	23.6422	0			
23.5772	71	23.6496	0			
23.5845	55	23.6569	0			
23.5919	58	23.6642	0			
23.5992	54	23.6716	0			
23.6065	45	23.6789	1			
23.6139	50	23.6862	0			
23.6212	63	23.6936	1			
23.6285	60	23.7009	0			
23.6359	54	23.7082	0			
23.6432	60	23.7156	0			
23.6505	60	23.7229	0			
23.6579	58	23.7302	0			
23.6652	52	23.7376	0			
23.6725	59	23.7449	0			
23.6798	56	23.7522	0			
23.6872	55	23.7595	0			
23.6945	55	23.7669	0			
23.7018	54	23.7742	0			
23.7092	55	23.7815	0			
23.7165	47	23.7889	0			
23.7238	48	23.7962	1			
23.7312	48	23.8035	0			
23.7385	52	23.8109	0			
23.7458	59	23.8182	0			
23.7532	59	23.8255	0			
23.7605	50	23.8329	0			
23.7678	59	23.8402	0			
23.7752	41	23.8475	1			
23.7825	53	23.8549	0			
23.7898	52	23.8622	0			
23.7971	47	23.8695	0			
23.8045	48	23.8768	0			
23.8118	56	23.8842	0			
23.8191	73	23.8915	0			
23.8265	40	23.8988	0			
23.8338	57	23.9062	0			
23.8411	58	23.9135	0			
23.8485	59	23.9208	0			
23.8558	78	23.9282	1			
23.8631	56	23.9355	0			
23.8705	54	23.9428	0			
23.8778	61	23.9502	0			
23.8851	46	23.9575	0			
23.8925	53	23.9648	0			
23.8998	50	23.9722	0			
23.9071	51	23.9795	0			
23.9144	54	23.9868	0			
23.9218	47	23.9941	0			
23.9291	54	24.0015	1			
23.9364	48	24.0088	0			
23.9438	48	24.0161	1			
23.9511	39	24.0235	0			
23.9584	46	24.0308	0			
23.9658	55	24.0381	0			
23.9731	49	24.0455	0			
23.9804	50	24.0528	0			
23.9878	57	24.0601	0			
23.9951	65	24.0675	0			
24.0024	57	24.0748	0			
24.0098	47	24.0821	0			
24.0171	45	24.0895	0			
24.0244	49	24.0968	1			
24.0317	55	24.1041	0			
24.0391	49	24.1114	0			
24.0464	45	24.1188	0			
24.0537	56	24.1261	0			
24.0611	58	24.1334	0			
24.0684	53	24.1408	0			
24.0757	54	24.1481	0			
24.0831	51	24.1554	0			
24.0904	54	24.1628	0			
24.0977	43	24.1701	0			
24.1051	42	24.1774	0			
24.1124	30	24.1848	0			
24.1197	52	24.1921	0			
24.1271	50	24.1994	0			
24.1344	53	24.2068	0			
24.1417	62	24.2141	0			
24.149	44	24.2214	0			
24.1564	54	24.2287	0			
24.1637	58	24.2361	0			
24.171	51	24.2434	0			
24.1784	45	24.2507	0			
24.1857	45	24.2581	0			
24.193	54	24.2654	0			
24.2004	44	24.2727	0			
24.2077	51	24.2801	0			
24.215	37	24.2874	0			
24.2224	61	24.2947	0			
24.2297	52	24.3021	0			
24.237	59	24.3094	0			
24.2443	43	24.3167	0			
24.2517	49	24.3241	0			
24.259	54	24.3314	0			
24.2663	41	24.3387	0			
24.2737	55	24.346	1			
24.281	49	24.3534	0			
24.2883	67	24.3607	0			
24.2957	49	24.368	0			
24.303	62	24.3754	0			
24.3103	46	24.3827	0			
24.3177	39	24.39	0			
24.325	44	24.3974	0			
24.3323	53	24.4047	0			
24.3397	65	24.412	0			
24.347	57	24.4194	0			
24.3543	44	24.4267	1			
24.3616	43	24.434	0			
24.369	53	24.4413	0			
24.3763	46	24.4487	0			
24.3836	45	24.456	0			
24.391	52	24.4633	0			
24.3983	43	24.4707	0			
24.4056	44	24.478	0			
24.413	48	24.4853	0			
24.4203	46	24.4927	0			
24.4276	39	24.5	0			
24.435	56	24.5073	1			
24.4423	43	24.5147	0			
24.4496	37	24.522	0			
24.457	43	24.5293	0			
24.4643	42	24.5367	0			
24.4716	43	24.544	0			
24.4789	49	24.5513	0			
24.4863	59	24.5586	0			
24.4936	49	24.566	0			
24.5009	47	24.5733	0			
24.5083	41	24.5806	0			
24.5156	49	24.588	0			
24.5229	39	24.5953	0			
24.5303	47	24.6026	0			
24.5376	50	24.61	0			
24.5449	44	24.6173	1			
24.5523	54	24.6246	0			
24.5596	50	24.632	0			
24.5669	46	24.6393	0			
24.5743	44	24.6466	1			
24.5816	45	24.654	0			
24.5889	48	24.6613	1			
24.5962	37	24.6686	0			
24.6036	39	24.6759	0			
24.6109	45	24.6833	0			
24.6182	42	24.6906	0			
24.6256	45	24.6979	0			
24.6329	52	24.7053	0			
24.6402	50	24.7126	0			
24.6476	40	24.7199	0			
24.6549	44	24.7273	0			
24.6622	47	24.7346	0			
24.6696	42	24.7419	0			
24.6769	46	24.7493	0			
24.6842	37	24.7566	0			
24.6916	39	24.7639	0			
24.6989	41	24.7713	0			
24.7062	47	24.7786	0			
24.7135	43	24.7859	0			
24.7209	34	24.7932	0			
24.7282	36	24.8006	0			
24.7355	38	24.8079	0			
24.7429	44	24.8152	0			
24.7502	52	24.8226	1			
24.7575	47	24.8299	0			
24.7649	48	24.8372	0			
24.7722	41	24.8446	0			
24.7795	42	24.8519	0			
24.7869	45	24.8592	0			
24.7942	42	24.8666	0			
24.8015	44	24.8739	0			
24.8089	41	24.8812	0			
24.8162	40	24.8886	0			
24.8235	40	24.8959	0			
24.8308	52	24.9032	0			
24.8382	45	24.9105	0			
24.8455	48	24.9179	0			
24.8528	52	24.9252	0			
24.8602	53	24.9325	0			
24.8675	46	24.9399	0			
24.8748	57	24.9472	0			
24.8822	42	24.9545	1			
24.8895	36	24.9619	0			
24.8968	44	24.9692	0			
24.9042	38	24.9765	0			
24.9115	38	24.9839	0			
24.9188	57	24.9912	0			
24.9262	35	24.9985	0			
24.9335	43	25.0059	0			
24.9408	54	25.0132	0			
24.9481	38	25.0205	0			
24.9555	42	25.0278	0			
24.9628	30	25.0352	0			
24.9701	30	25.0425	0			
24.9775	43	25.0498	0			
24.9848	38	25.0572	0			
24.9921	43	25.0645	0			
25.0005	42	25.0718	0			
25.0068	42	25.0792	0			
25.0141	34	25.0865	0			
25.0215	48	25.0938	0			
25.0288	44	25.1012	0			
25.0361	52	25.1085	0			
25.0435	51	25.1158	0			
25.0508	39	25.1232	0			
25.0581	39	25.1305	0			
25.0654	49	25.1378	0			
25.0728	39	25.1451	0			
25.0801	38	25.1525	0			
25.0874	40	25.1598	0			
25.0948	46	25.1671	0			
25.1021	50	25.1745	0			
25.1094	47	25.1818	0			
25.1168	40	25.1891	0			
25.1241	47	25.1965	1			
25.1314	43	25.2038	0			
25.1388	44	25.2111	0			
25.1461	44	25.2185	0			
25.1534	48	25.2258	0			
25.1608	52	25.2331	0			
25.1681	41	25.2405	2			
25.1754	27	25.2478	0			
25.1827	46	25.2551	0			
25.1901	34	25.2624	0			
25.1974	34	25.2698	0			
25.2047	48	25.2771	0			
25.2121	46	25.2844	0			
25.2194	37	25.2918	0			
25.2267	35	25.2991	0			
25.2341	42	25.3064	0			
25.2414	37	25.3138	0			
25.2487	43	25.3211	0			
25.2561	33	25.3284	0			
25.2634	49	25.3358	0			
25.2707	41	25.3431	0			
25.2781	35	25.3504	0			
25.2854	44	25.3578	0			
25.2927	40	25.3651	1			
25.3	36	25.3724	0			
25.3074	46	25.3797	0			
25.3147	38	25.3871	0			
25.322	43	25.3944	0			
25.3294	41	25.4017	0			
25.3367	34	25.4091	1			
25.344	35	25.4164	0			
25.3514	50	25.4237	0			
25.3587	32	25.4311	0			
25.366	49	25.4384	0			
25.3734	48	25.4457	0			
25.3807	46	25.4531	0			
25.388	52	25.4604	0			
25.3954	36	25.4677	0			
25.4027	33	25.4751	0			
25.41	39	25.4824	0			
25.4173	37	25.4897	0			
25.4247	41	25.497	0			
25.432	45	25.5044	0			
25.4393	43	25.5117	0			
25.4467	22	25.519	0			
25.454	27	25.5264	0			
25.4613	40	25.5337	0			
25.4687	44	25.541	0			
25.476	45	25.5484	0			
25.4833	40	25.5557	0			
25.4907	35	25.563	0			
25.498	43	25.5704	0			
25.5053	39	25.5777	0			
25.5127	50	25.585	0			
25.52	35	25.5924	0			
25.5273	34	25.5997	0			
25.5346	33	25.607	0			
25.542	41	25.6143	0			
25.5493	33	25.6217	1			
25.5566	32	25.629	0			
25.564	42	25.6363	0			
25.5713	31	25.6437	0			
25.5786	45	25.651	0			
25.586	38	25.6583	0			
25.5933	53	25.6657	0			
25.6006	30	25.673	0			
25.608	39	25.6803	0			
25.6153	43	25.6877	1			
25.6226	40	25.695	0			
25.63	42	25.7023	1			
25.6373	50	25.7097	0			
25.6446	43	25.717	0			
25.6519	46	25.7243	0			
25.6593	41	25.7316	0			
25.6666	43	25.739	0			
25.6739	52	25.7463	0			
25.6813	45	25.7536	0			
25.6886	38	25.761	1			
25.6959	40	25.7683	0			
25.7033	35	25.7756	0			
25.7106	33	25.783	0			
25.7179	35	25.7903	0			
25.7253	45	25.7976	0			
25.7326	53	25.805	0			
25.7399	42	25.8123	0			
25.7473	47	25.8196	0			
25.7546	45	25.827	0			
25.7619	48	25.8343	0			
25.7692	41	25.8416	0			
25.7766	39	25.8489	0			
25.7839	42	25.8563	0			
25.7912	39	25.8636	0			
25.7986	40	25.8709	0			
25.8059	42	25.8783	0			
25.8132	37	25.8856	0			
25.8206	29	25.8929	0			
25.8279	35	25.9003	0			
25.8352	31	25.9076	0			
25.8426	36	25.9149	0			
25.8499	28	25.9223	0			
25.8572	35	25.9296	0			
25.8645	40	25.9369	0			
25.8719	47	25.9443	0			
25.8792	35	25.9516	1			
25.8865	32	25.9589	0			
25.8939	51	25.9662	0			
25.9012	35	25.9736	0			
25.9085	30	25.9809	0			
25.9159	30	25.9882	0			
25.9232	42	25.9956	0			
25.9305	44	26.0029	0			
25.9379	34	26.0102	0			
25.9452	40	26.0176	0			
25.9525	39	26.0249	0			
25.9599	26	26.0322	0			
25.9672	37	26.0396	0			
25.9745	38	26.0469	0			
25.9818	44	26.0542	0			
25.9892	46	26.0615	0			
25.9965	43	26.0689	0			
26.0038	38	26.0762	0			
26.0112	34	26.0835	0			
26.0185	34	26.0909	0			
26.0258	44	26.0982	0			
26.0332	39	26.1055	0			
26.0405	28	26.1129	0			
26.0478	43	26.1202	0			
26.0552	28	26.1275	0			
26.0625	42	26.1349	0			
26.0698	31	26.1422	0			
26.0772	40	26.1495	0			
26.0845	35	26.1569	0			
26.0918	38	26.1642	0			
26.0991	36	26.1715	1			
26.1065	38	26.1788	0			
26.1138	38	26.1862	0			
26.1211	27	26.1935	0			
26.1285	47	26.2008	0			
26.1358	35	26.2082	0			
26.1431	32	26.2155	0			
26.1505	35	26.2228	0			
26.1578	36	26.2302	0			
26.1651	39	26.2375	0			
26.1725	46	26.2448	0			
26.1798	40	26.2522	0			
26.1871	32	26.2595	0			
26.1945	34	26.2668	0			
26.2018	33	26.2742	0			
26.2091	35	26.2815	0			
26.2164	37	26.2888	0			
26.2238	32	26.2961	0			
26.2311	36	26.3035	0			
26.2384	44	26.3108	0			
26.2458	37	26.3181	0			
26.2531	30	26.3255	0			
26.2604	40	26.3328	1			
26.2678	38	26.3401	0			
26.2751	38	26.3475	0			
26.2824	31	26.3548	0			
26.2898	39	26.3621	0			
26.2971	53	26.3695	0			
26.3044	43	26.3768	0			
26.3118	27	26.3841	0			
26.3191	33	26.3915	0			
26.3264	30	26.3988	0			
26.3337	29	26.4061	0			
26.3411	30	26.4134	0			
26.3484	36	26.4208	0			
26.3557	37	26.4281	0			
26.3631	27	26.4354	0			
26.3704	36	26.4428	0			
26.3777	39	26.4501	0			
26.3851	44	26.4574	0			
26.3924	29	26.4648	0			
26.3997	37	26.4721	0			
26.4071	34	26.4794	0			
26.4144	35	26.4868	0			
26.4217	33	26.4941	0			
26.4291	29	26.5014	0			
26.4364	35	26.5088	0			
26.4437	38	26.5161	0			
26.451	32	26.5234	0			
26.4584	35	26.5307	0			
26.4657	31	26.5381	0			
26.473	22	26.5454	0			
26.4804	34	26.5527	0			
26.4877	34	26.5601	0			
26.495	29	26.5674	0			
26.5024	35	26.5747	0			
26.5097	30	26.5821	0			
26.517	32	26.5894	0			
26.5244	35	26.5967	0			
26.5317	22	26.6041	0			
26.539	24	26.6114	0			
26.5464	37	26.6187	1			
26.5537	34	26.6261	0			
26.561	35	26.6334	0			
26.5683	37	26.6407	0			
26.5757	28	26.648	0			
26.583	31	26.6554	0			
26.5903	33	26.6627	0			
26.5977	30	26.67	0			
26.605	38	26.6774	0			
26.6123	33	26.6847	0			
26.6197	34	26.692	0			
26.627	33	26.6994	0			
26.6343	31	26.7067	0			
26.6417	31	26.714	0			
26.649	24	26.7214	1			
26.6563	33	26.7287	0			
26.6637	36	26.736	0			
26.671	40	26.7434	0			
26.6783	33	26.7507	0			
26.6856	30	26.758	0			
26.693	32	26.7653	0			
